" ";" ";" ";"2011";4
" ";" ";" ";"2012";5
" ";" ";" ";"2013";3
" ";" ";" ";"2014";6
" ";"Podravska"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";28
" ";" ";" ";"2004";24
" ";" ";" ";"2005";11
" ";" ";" ";"2006";19
" ";" ";" ";"2007";13
" ";" ";" ";"2008";23
" ";" ";" ";"2009";22
" ";" ";" ";"2010";18
" ";" ";" ";"2011";10
" ";" ";" ";"2012";16
" ";" ";" ";"2013";10
" ";" ";" ";"2014";17
" ";" ";"20-24 let"
" ";" ";" ";"2003";174
" ";" ";" ";"2004";176
" ";" ";" ";"2005";128
" ";" ";" ";"2006";139
" ";" ";" ";"2007";111
" ";" ";" ";"2008";126
" ";" ";" ";"2009";103
" ";" ";" ";"2010";89
" ";" ";" ";"2011";108
" ";" ";" ";"2012";86
" ";" ";" ";"2013";71
" ";" ";" ";"2014";83
" ";" ";"25-29 let"
" ";" ";" ";"2003";353
" ";" ";" ";"2004";385
" ";" ";" ";"2005";326
" ";" ";" ";"2006";317
" ";" ";" ";"2007";336
" ";" ";" ";"2008";355
" ";" ";" ";"2009";347
" ";" ";" ";"2010";291
" ";" ";" ";"2011";297
" ";" ";" ";"2012";308
" ";" ";" ";"2013";283
" ";" ";" ";"2014";307
" ";" ";"30-34 let"
" ";" ";" ";"2003";227
" ";" ";" ";"2004";227
" ";" ";" ";"2005";199
" ";" ";" ";"2006";226
" ";" ";" ";"2007";208
" ";" ";" ";"2008";260
" ";" ";" ";"2009";232
" ";" ";" ";"2010";256
" ";" ";" ";"2011";258
" ";" ";" ";"2012";273
" ";" ";" ";"2013";243
" ";" ";" ";"2014";261
" ";" ";"35-39 let"
" ";" ";" ";"2003";82
" ";" ";" ";"2004";84
" ";" ";" ";"2005";72
" ";" ";" ";"2006";84
" ";" ";" ";"2007";70
" ";" ";" ";"2008";94
" ";" ";" ";"2009";86
" ";" ";" ";"2010";84
" ";" ";" ";"2011";113
" ";" ";" ";"2012";138
" ";" ";" ";"2013";145
" ";" ";" ";"2014";132
" ";" ";"40-44 let"
" ";" ";" ";"2003";44
" ";" ";" ";"2004";54
" ";" ";" ";"2005";44
" ";" ";" ";"2006";39
" ";" ";" ";"2007";45
" ";" ";" ";"2008";57
" ";" ";" ";"2009";49
" ";" ";" ";"2010";53
" ";" ";" ";"2011";68
" ";" ";" ";"2012";62
" ";" ";" ";"2013";52
" ";" ";" ";"2014";81
" ";" ";"45-49 let"
" ";" ";" ";"2003";18
" ";" ";" ";"2004";28
" ";" ";" ";"2005";30
" ";" ";" ";"2006";32
" ";" ";" ";"2007";38
" ";" ";" ";"2008";38
" ";" ";" ";"2009";34
" ";" ";" ";"2010";33
" ";" ";" ";"2011";37
" ";" ";" ";"2012";42
" ";" ";" ";"2013";38
" ";" ";" ";"2014";40
" ";" ";"50-54 let"
" ";" ";" ";"2003";25
" ";" ";" ";"2004";23
" ";" ";" ";"2005";16
" ";" ";" ";"2006";20
" ";" ";" ";"2007";12
" ";" ";" ";"2008";25
" ";" ";" ";"2009";23
" ";" ";" ";"2010";26
" ";" ";" ";"2011";29
" ";" ";" ";"2012";33
" ";" ";" ";"2013";20
" ";" ";" ";"2014";37
" ";" ";"55-59 let"
" ";" ";" ";"2003";12
" ";" ";" ";"2004";15
" ";" ";" ";"2005";10
" ";" ";" ";"2006";12
" ";" ";" ";"2007";13
" ";" ";" ";"2008";6
" ";" ";" ";"2009";8
" ";" ";" ";"2010";14
" ";" ";" ";"2011";18
" ";" ";" ";"2012";13
" ";" ";" ";"2013";12
" ";" ";" ";"2014";13
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";6
" ";" ";" ";"2004";8
" ";" ";" ";"2005";7
" ";" ";" ";"2006";15
" ";" ";" ";"2007";8
" ";" ";" ";"2008";11
" ";" ";" ";"2009";13
" ";" ";" ";"2010";14
" ";" ";" ";"2011";12
" ";" ";" ";"2012";15
" ";" ";" ";"2013";17
" ";" ";" ";"2014";15
" ";"Koroška"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";1
" ";" ";" ";"2004";1
" ";" ";" ";"2005";5
" ";" ";" ";"2006";3
" ";" ";" ";"2007";2
" ";" ";" ";"2008";1
" ";" ";" ";"2009";2
" ";" ";" ";"2010";5
" ";" ";" ";"2011";3
" ";" ";" ";"2012";2
" ";" ";" ";"2013";4
" ";" ";" ";"2014";3
" ";" ";"20-24 let"
" ";" ";" ";"2003";36
" ";" ";" ";"2004";35
" ";" ";" ";"2005";30
" ";" ";" ";"2006";34
" ";" ";" ";"2007";27
" ";" ";" ";"2008";27
" ";" ";" ";"2009";22
" ";" ";" ";"2010";26
" ";" ";" ";"2011";25
" ";" ";" ";"2012";32
" ";" ";" ";"2013";22
" ";" ";" ";"2014";22
" ";" ";"25-29 let"
" ";" ";" ";"2003";94
" ";" ";" ";"2004";70
" ";" ";" ";"2005";64
" ";" ";" ";"2006";95
" ";" ";" ";"2007";83
" ";" ";" ";"2008";74
" ";" ";" ";"2009";82
" ";" ";" ";"2010";72
" ";" ";" ";"2011";78
" ";" ";" ";"2012";83
" ";" ";" ";"2013";74
" ";" ";" ";"2014";60
" ";" ";"30-34 let"
" ";" ";" ";"2003";45
" ";" ";" ";"2004";31
" ";" ";" ";"2005";35
" ";" ";" ";"2006";66
" ";" ";" ";"2007";61
" ";" ";" ";"2008";58
" ";" ";" ";"2009";56
" ";" ";" ";"2010";74
" ";" ";" ";"2011";53
" ";" ";" ";"2012";51
" ";" ";" ";"2013";58
" ";" ";" ";"2014";61
" ";" ";"35-39 let"
" ";" ";" ";"2003";17
" ";" ";" ";"2004";22
" ";" ";" ";"2005";22
" ";" ";" ";"2006";12
" ";" ";" ";"2007";30
" ";" ";" ";"2008";24
" ";" ";" ";"2009";22
" ";" ";" ";"2010";30
" ";" ";" ";"2011";29
" ";" ";" ";"2012";38
" ";" ";" ";"2013";23
" ";" ";" ";"2014";39
" ";" ";"40-44 let"
" ";" ";" ";"2003";10
" ";" ";" ";"2004";5
" ";" ";" ";"2005";7
" ";" ";" ";"2006";8
" ";" ";" ";"2007";18
" ";" ";" ";"2008";10
" ";" ";" ";"2009";7
" ";" ";" ";"2010";14
" ";" ";" ";"2011";11
" ";" ";" ";"2012";18
" ";" ";" ";"2013";14
" ";" ";" ";"2014";24
" ";" ";"45-49 let"
" ";" ";" ";"2003";8
" ";" ";" ";"2004";2
" ";" ";" ";"2005";8
" ";" ";" ";"2006";7
" ";" ";" ";"2007";4
" ";" ";" ";"2008";9
" ";" ";" ";"2009";7
" ";" ";" ";"2010";10
" ";" ";" ";"2011";14
" ";" ";" ";"2012";9
" ";" ";" ";"2013";12
" ";" ";" ";"2014";10
" ";" ";"50-54 let"
" ";" ";" ";"2003";1
" ";" ";" ";"2004";4
" ";" ";" ";"2005";1
" ";" ";" ";"2006";7
" ";" ";" ";"2007";6
" ";" ";" ";"2008";2
" ";" ";" ";"2009";4
" ";" ";" ";"2010";8
" ";" ";" ";"2011";2
" ";" ";" ";"2012";12
" ";" ";" ";"2013";6
" ";" ";" ";"2014";4
" ";" ";"55-59 let"
" ";" ";" ";"2003";3
" ";" ";" ";"2004";2
" ";" ";" ";"2005";1
" ";" ";" ";"2006";2
" ";" ";" ";"2007";0
" ";" ";" ";"2008";2
" ";" ";" ";"2009";0
" ";" ";" ";"2010";3
" ";" ";" ";"2011";1
" ";" ";" ";"2012";6
" ";" ";" ";"2013";5
" ";" ";" ";"2014";1
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";1
" ";" ";" ";"2004";0
" ";" ";" ";"2005";1
" ";" ";" ";"2006";4
" ";" ";" ";"2007";2
" ";" ";" ";"2008";1
" ";" ";" ";"2009";1
" ";" ";" ";"2010";1
" ";" ";" ";"2011";2
" ";" ";" ";"2012";2
" ";" ";" ";"2013";1
" ";" ";" ";"2014";5
" ";"Savinjska"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";15
" ";" ";" ";"2004";11
" ";" ";" ";"2005";15
" ";" ";" ";"2006";17
" ";" ";" ";"2007";7
" ";" ";" ";"2008";9
" ";" ";" ";"2009";13
" ";" ";" ";"2010";11
" ";" ";" ";"2011";14
" ";" ";" ";"2012";7
" ";" ";" ";"2013";10
" ";" ";" ";"2014";8
" ";" ";"20-24 let"
" ";" ";" ";"2003";200
" ";" ";" ";"2004";171
" ";" ";" ";"2005";134
" ";" ";" ";"2006";125
" ";" ";" ";"2007";132
" ";" ";" ";"2008";125
" ";" ";" ";"2009";130
" ";" ";" ";"2010";109
" ";" ";" ";"2011";116
" ";" ";" ";"2012";127
" ";" ";" ";"2013";94
" ";" ";" ";"2014";89
" ";" ";"25-29 let"
" ";" ";" ";"2003";303
" ";" ";" ";"2004";300
" ";" ";" ";"2005";288
" ";" ";" ";"2006";309
" ";" ";" ";"2007";303
" ";" ";" ";"2008";291
" ";" ";" ";"2009";271
" ";" ";" ";"2010";298
" ";" ";" ";"2011";253
" ";" ";" ";"2012";298
" ";" ";" ";"2013";281
" ";" ";" ";"2014";290
" ";" ";"30-34 let"
" ";" ";" ";"2003";136
" ";" ";" ";"2004";136
" ";" ";" ";"2005";122
" ";" ";" ";"2006";149
" ";" ";" ";"2007";142
" ";" ";" ";"2008";193
" ";" ";" ";"2009";174
" ";" ";" ";"2010";194
" ";" ";" ";"2011";196
" ";" ";" ";"2012";223
" ";" ";" ";"2013";205
" ";" ";" ";"2014";208
" ";" ";"35-39 let"
" ";" ";" ";"2003";42
" ";" ";" ";"2004";48
" ";" ";" ";"2005";29
" ";" ";" ";"2006";53
" ";" ";" ";"2007";50
" ";" ";" ";"2008";60
" ";" ";" ";"2009";52
" ";" ";" ";"2010";65
" ";" ";" ";"2011";77
" ";" ";" ";"2012";101
" ";" ";" ";"2013";86
" ";" ";" ";"2014";100
" ";" ";"40-44 let"
" ";" ";" ";"2003";24
" ";" ";" ";"2004";30
" ";" ";" ";"2005";14
" ";" ";" ";"2006";14
" ";" ";" ";"2007";29
" ";" ";" ";"2008";31
" ";" ";" ";"2009";37
" ";" ";" ";"2010";29
" ";" ";" ";"2011";27
" ";" ";" ";"2012";37
" ";" ";" ";"2013";23
" ";" ";" ";"2014";28
" ";" ";"45-49 let"
" ";" ";" ";"2003";19
" ";" ";" ";"2004";16
" ";" ";" ";"2005";16
" ";" ";" ";"2006";19
" ";" ";" ";"2007";18
" ";" ";" ";"2008";16
" ";" ";" ";"2009";17
" ";" ";" ";"2010";21
" ";" ";" ";"2011";20
" ";" ";" ";"2012";25
" ";" ";" ";"2013";23
" ";" ";" ";"2014";19
" ";" ";"50-54 let"
" ";" ";" ";"2003";7
" ";" ";" ";"2004";15
" ";" ";" ";"2005";13
" ";" ";" ";"2006";13
" ";" ";" ";"2007";13
" ";" ";" ";"2008";8
" ";" ";" ";"2009";7
" ";" ";" ";"2010";17
" ";" ";" ";"2011";15
" ";" ";" ";"2012";17
" ";" ";" ";"2013";12
" ";" ";" ";"2014";11
" ";" ";"55-59 let"
" ";" ";" ";"2003";8
" ";" ";" ";"2004";5
" ";" ";" ";"2005";7
" ";" ";" ";"2006";9
" ";" ";" ";"2007";8
" ";" ";" ";"2008";6
" ";" ";" ";"2009";8
" ";" ";" ";"2010";5
" ";" ";" ";"2011";13
" ";" ";" ";"2012";13
" ";" ";" ";"2013";7
" ";" ";" ";"2014";11
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";11
" ";" ";" ";"2004";10
" ";" ";" ";"2005";6
" ";" ";" ";"2006";7
" ";" ";" ";"2007";6
" ";" ";" ";"2008";2
" ";" ";" ";"2009";6
" ";" ";" ";"2010";8
" ";" ";" ";"2011";8
" ";" ";" ";"2012";11
" ";" ";" ";"2013";13
" ";" ";" ";"2014";9
" ";"Zasavska"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";7
" ";" ";" ";"2004";13
" ";" ";" ";"2005";15
" ";" ";" ";"2006";12
" ";" ";" ";"2007";6
" ";" ";" ";"2008";7
" ";" ";" ";"2009";5
" ";" ";" ";"2010";9
" ";" ";" ";"2011";4
" ";" ";" ";"2012";6
" ";" ";" ";"2013";3
" ";" ";" ";"2014";7
" ";" ";"20-24 let"
" ";" ";" ";"2003";48
" ";" ";" ";"2004";41
" ";" ";" ";"2005";27
" ";" ";" ";"2006";28
" ";" ";" ";"2007";21
" ";" ";" ";"2008";29
" ";" ";" ";"2009";29
" ";" ";" ";"2010";28
" ";" ";" ";"2011";33
" ";" ";" ";"2012";32
" ";" ";" ";"2013";26
" ";" ";" ";"2014";24
" ";" ";"25-29 let"
" ";" ";" ";"2003";52
" ";" ";" ";"2004";39
" ";" ";" ";"2005";37
" ";" ";" ";"2006";59
" ";" ";" ";"2007";48
" ";" ";" ";"2008";51
" ";" ";" ";"2009";58
" ";" ";" ";"2010";42
" ";" ";" ";"2011";43
" ";" ";" ";"2012";45
" ";" ";" ";"2013";54
" ";" ";" ";"2014";46
" ";" ";"30-34 let"
" ";" ";" ";"2003";24
" ";" ";" ";"2004";20
" ";" ";" ";"2005";19
" ";" ";" ";"2006";19
" ";" ";" ";"2007";23
" ";" ";" ";"2008";21
" ";" ";" ";"2009";19
" ";" ";" ";"2010";28
" ";" ";" ";"2011";19
" ";" ";" ";"2012";25
" ";" ";" ";"2013";30
" ";" ";" ";"2014";35
" ";" ";"35-39 let"
" ";" ";" ";"2003";7
" ";" ";" ";"2004";6
" ";" ";" ";"2005";8
" ";" ";" ";"2006";8
" ";" ";" ";"2007";8
" ";" ";" ";"2008";6
" ";" ";" ";"2009";11
" ";" ";" ";"2010";10
" ";" ";" ";"2011";7
" ";" ";" ";"2012";16
" ";" ";" ";"2013";11
" ";" ";" ";"2014";22
" ";" ";"40-44 let"
" ";" ";" ";"2003";7
" ";" ";" ";"2004";6
" ";" ";" ";"2005";4
" ";" ";" ";"2006";7
" ";" ";" ";"2007";7
" ";" ";" ";"2008";3
" ";" ";" ";"2009";6
" ";" ";" ";"2010";4
" ";" ";" ";"2011";5
" ";" ";" ";"2012";7
" ";" ";" ";"2013";2
" ";" ";" ";"2014";3
" ";" ";"45-49 let"
" ";" ";" ";"2003";2
" ";" ";" ";"2004";3
" ";" ";" ";"2005";1
" ";" ";" ";"2006";4
" ";" ";" ";"2007";1
" ";" ";" ";"2008";0
" ";" ";" ";"2009";2
" ";" ";" ";"2010";5
" ";" ";" ";"2011";5
" ";" ";" ";"2012";3
" ";" ";" ";"2013";3
" ";" ";" ";"2014";6
" ";" ";"50-54 let"
" ";" ";" ";"2003";2
" ";" ";" ";"2004";1
" ";" ";" ";"2005";1
" ";" ";" ";"2006";2
" ";" ";" ";"2007";5
" ";" ";" ";"2008";0
" ";" ";" ";"2009";3
" ";" ";" ";"2010";2
" ";" ";" ";"2011";3
" ";" ";" ";"2012";3
" ";" ";" ";"2013";1
" ";" ";" ";"2014";3
" ";" ";"55-59 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";1
" ";" ";" ";"2008";1
" ";" ";" ";"2009";3
" ";" ";" ";"2010";2
" ";" ";" ";"2011";2
" ";" ";" ";"2012";1
" ";" ";" ";"2013";1
" ";" ";" ";"2014";5
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";2
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";2
" ";" ";" ";"2008";0
" ";" ";" ";"2009";1
" ";" ";" ";"2010";3
" ";" ";" ";"2011";2
" ";" ";" ";"2012";1
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";"Spodnjeposavska"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";6
" ";" ";" ";"2004";5
" ";" ";" ";"2005";6
" ";" ";" ";"2006";5
" ";" ";" ";"2007";10
" ";" ";" ";"2008";4
" ";" ";" ";"2009";1
" ";" ";" ";"2010";4
" ";" ";" ";"2011";1
" ";" ";" ";"2012";3
" ";" ";" ";"2013";0
" ";" ";" ";"2014";2
" ";" ";"20-24 let"
" ";" ";" ";"2003";72
" ";" ";" ";"2004";48
" ";" ";" ";"2005";42
" ";" ";" ";"2006";39
" ";" ";" ";"2007";38
" ";" ";" ";"2008";42
" ";" ";" ";"2009";39
" ";" ";" ";"2010";37
" ";" ";" ";"2011";43
" ";" ";" ";"2012";38
" ";" ";" ";"2013";25
" ";" ";" ";"2014";38
" ";" ";"25-29 let"
" ";" ";" ";"2003";90
" ";" ";" ";"2004";89
" ";" ";" ";"2005";78
" ";" ";" ";"2006";66
" ";" ";" ";"2007";96
" ";" ";" ";"2008";88
" ";" ";" ";"2009";95
" ";" ";" ";"2010";77
" ";" ";" ";"2011";93
" ";" ";" ";"2012";91
" ";" ";" ";"2013";76
" ";" ";" ";"2014";95
" ";" ";"30-34 let"
" ";" ";" ";"2003";33
" ";" ";" ";"2004";39
" ";" ";" ";"2005";27
" ";" ";" ";"2006";29
" ";" ";" ";"2007";36
" ";" ";" ";"2008";38
" ";" ";" ";"2009";44
" ";" ";" ";"2010";51
" ";" ";" ";"2011";63
" ";" ";" ";"2012";49
" ";" ";" ";"2013";42
" ";" ";" ";"2014";59
" ";" ";"35-39 let"
" ";" ";" ";"2003";14
" ";" ";" ";"2004";9
" ";" ";" ";"2005";9
" ";" ";" ";"2006";13
" ";" ";" ";"2007";10
" ";" ";" ";"2008";13
" ";" ";" ";"2009";12
" ";" ";" ";"2010";24
" ";" ";" ";"2011";16
" ";" ";" ";"2012";28
" ";" ";" ";"2013";18
" ";" ";" ";"2014";30
" ";" ";"40-44 let"
" ";" ";" ";"2003";10
" ";" ";" ";"2004";4
" ";" ";" ";"2005";2
" ";" ";" ";"2006";7
" ";" ";" ";"2007";13
" ";" ";" ";"2008";8
" ";" ";" ";"2009";7
" ";" ";" ";"2010";9
" ";" ";" ";"2011";8
" ";" ";" ";"2012";11
" ";" ";" ";"2013";16
" ";" ";" ";"2014";13
" ";" ";"45-49 let"
" ";" ";" ";"2003";7
" ";" ";" ";"2004";6
" ";" ";" ";"2005";3
" ";" ";" ";"2006";1
" ";" ";" ";"2007";7
" ";" ";" ";"2008";4
" ";" ";" ";"2009";3
" ";" ";" ";"2010";4
" ";" ";" ";"2011";1
" ";" ";" ";"2012";9
" ";" ";" ";"2013";7
" ";" ";" ";"2014";4
" ";" ";"50-54 let"
" ";" ";" ";"2003";6
" ";" ";" ";"2004";2
" ";" ";" ";"2005";2
" ";" ";" ";"2006";1
" ";" ";" ";"2007";1
" ";" ";" ";"2008";3
" ";" ";" ";"2009";2
" ";" ";" ";"2010";2
" ";" ";" ";"2011";2
" ";" ";" ";"2012";2
" ";" ";" ";"2013";2
" ";" ";" ";"2014";4
" ";" ";"55-59 let"
" ";" ";" ";"2003";2
" ";" ";" ";"2004";1
" ";" ";" ";"2005";0
" ";" ";" ";"2006";5
" ";" ";" ";"2007";1
" ";" ";" ";"2008";1
" ";" ";" ";"2009";2
" ";" ";" ";"2010";0
" ";" ";" ";"2011";3
" ";" ";" ";"2012";1
" ";" ";" ";"2013";1
" ";" ";" ";"2014";5
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";2
" ";" ";" ";"2004";4
" ";" ";" ";"2005";6
" ";" ";" ";"2006";3
" ";" ";" ";"2007";1
" ";" ";" ";"2008";2
" ";" ";" ";"2009";3
" ";" ";" ";"2010";4
" ";" ";" ";"2011";5
" ";" ";" ";"2012";3
" ";" ";" ";"2013";4
" ";" ";" ";"2014";3
" ";"Jugovzhodna Slovenija"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";12
" ";" ";" ";"2004";16
" ";" ";" ";"2005";11
" ";" ";" ";"2006";14
" ";" ";" ";"2007";9
" ";" ";" ";"2008";10
" ";" ";" ";"2009";8
" ";" ";" ";"2010";8
" ";" ";" ";"2011";2
" ";" ";" ";"2012";5
" ";" ";" ";"2013";4
" ";" ";" ";"2014";4
" ";" ";"20-24 let"
" ";" ";" ";"2003";145
" ";" ";" ";"2004";137
" ";" ";" ";"2005";114
" ";" ";" ";"2006";94
" ";" ";" ";"2007";101
" ";" ";" ";"2008";96
" ";" ";" ";"2009";107
" ";" ";" ";"2010";90
" ";" ";" ";"2011";82
" ";" ";" ";"2012";88
" ";" ";" ";"2013";70
" ";" ";" ";"2014";75
" ";" ";"25-29 let"
" ";" ";" ";"2003";169
" ";" ";" ";"2004";182
" ";" ";" ";"2005";210
" ";" ";" ";"2006";200
" ";" ";" ";"2007";196
" ";" ";" ";"2008";255
" ";" ";" ";"2009";214
" ";" ";" ";"2010";226
" ";" ";" ";"2011";193
" ";" ";" ";"2012";217
" ";" ";" ";"2013";180
" ";" ";" ";"2014";195
" ";" ";"30-34 let"
" ";" ";" ";"2003";58
" ";" ";" ";"2004";61
" ";" ";" ";"2005";63
" ";" ";" ";"2006";78
" ";" ";" ";"2007";81
" ";" ";" ";"2008";98
" ";" ";" ";"2009";93
" ";" ";" ";"2010";105
" ";" ";" ";"2011";108
" ";" ";" ";"2012";107
" ";" ";" ";"2013";95
" ";" ";" ";"2014";97
" ";" ";"35-39 let"
" ";" ";" ";"2003";22
" ";" ";" ";"2004";19
" ";" ";" ";"2005";11
" ";" ";" ";"2006";19
" ";" ";" ";"2007";19
" ";" ";" ";"2008";22
" ";" ";" ";"2009";29
" ";" ";" ";"2010";35
" ";" ";" ";"2011";48
" ";" ";" ";"2012";48
" ";" ";" ";"2013";45
" ";" ";" ";"2014";29
" ";" ";"40-44 let"
" ";" ";" ";"2003";8
" ";" ";" ";"2004";6
" ";" ";" ";"2005";10
" ";" ";" ";"2006";12
" ";" ";" ";"2007";11
" ";" ";" ";"2008";9
" ";" ";" ";"2009";17
" ";" ";" ";"2010";13
" ";" ";" ";"2011";13
" ";" ";" ";"2012";11
" ";" ";" ";"2013";14
" ";" ";" ";"2014";16
" ";" ";"45-49 let"
" ";" ";" ";"2003";6
" ";" ";" ";"2004";3
" ";" ";" ";"2005";7
" ";" ";" ";"2006";7
" ";" ";" ";"2007";8
" ";" ";" ";"2008";9
" ";" ";" ";"2009";12
" ";" ";" ";"2010";8
" ";" ";" ";"2011";12
" ";" ";" ";"2012";15
" ";" ";" ";"2013";14
" ";" ";" ";"2014";6
" ";" ";"50-54 let"
" ";" ";" ";"2003";8
" ";" ";" ";"2004";11
" ";" ";" ";"2005";5
" ";" ";" ";"2006";2
" ";" ";" ";"2007";3
" ";" ";" ";"2008";4
" ";" ";" ";"2009";6
" ";" ";" ";"2010";10
" ";" ";" ";"2011";4
" ";" ";" ";"2012";6
" ";" ";" ";"2013";5
" ";" ";" ";"2014";5
" ";" ";"55-59 let"
" ";" ";" ";"2003";2
" ";" ";" ";"2004";2
" ";" ";" ";"2005";1
" ";" ";" ";"2006";4
" ";" ";" ";"2007";3
" ";" ";" ";"2008";3
" ";" ";" ";"2009";10
" ";" ";" ";"2010";7
" ";" ";" ";"2011";2
" ";" ";" ";"2012";2
" ";" ";" ";"2013";4
" ";" ";" ";"2014";7
" ";" ";"60 ali veè let"
" ";" ";" ";"2003";1
" ";" ";" ";"2004";3
" ";" ";" ";"2005";6
" ";" ";" ";"2006";2
" ";" ";" ";"2007";4
" ";" ";" ";"2008";5
" ";" ";" ";"2009";4
" ";" ";" ";"2010";2
" ";" ";" ";"2011";4
" ";" ";" ";"2012";3
" ";" ";" ";"2013";8
" ";" ";" ";"2014";4
" ";"Osrednjeslovenska"
" ";" ";"Pod 15 let"
" ";" ";" ";"2003";0
" ";" ";" ";"2004";0
" ";" ";" ";"2005";0
" ";" ";" ";"2006";0
" ";" ";" ";"2007";0
" ";" ";" ";"2008";0
" ";" ";" ";"2009";0
" ";" ";" ";"2010";0
" ";" ";" ";"2011";0
" ";" ";" ";"2012";0
" ";" ";" ";"2013";0
" ";" ";" ";"2014";0
" ";" ";"15-19 let"
" ";" ";" ";"2003";59
" ";" ";" ";"2004";54
" ";" ";" ";"2005";42
" ";" ";" ";"2006";58
" ";" ";" ";"2007";33
" ";" ";" ";"2008";48
" ";" ";" ";"2009";52
" ";" ";" ";"2010";43
" ";" ";" ";"2011";23
" ";" ";" ";"2012";26
" ";" ";" ";"2013";35
" ";" ";" ";"2014";35
" ";" ";"20-24 let"
" ";" ";" ";"2003";485
" ";" ";" ";"2004";381
" ";" ";" ";"2005";299
" ";" ";" ";"2006";347
" ";" ";" ";"2007";316
" ";" ";" ";"2008";355
" ";" ";" ";"2009";363
" ";" ";" ";"2010";322
" ";" ";" ";"2011";317
" ";" ";" ";"2012";323
" ";" ";" ";"2013";271
" ";" ";" ";"2014";289
" ";" ";"25-29 let"
" ";" ";" ";"2003";778
" ";" ";" ";"2004";765
" ";" ";" ";"2005";700
" ";" ";" ";"2006";797
" ";" ";" ";"2007";760
" ";" ";" ";"2008";840
" ";" ";" ";"2009";816
" ";" ";" ";"2010";754
" ";" ";" ";"2011";756
" ";" ";" ";"2012";715
" ";" ";" ";"2013";640
" ";" ";" ";"2014";649
" ";" ";"30-34 let"
" ";" ";" ";"2003";344
" ";" ";" ";"2004";357
" ";" ";" ";"2005";322
" ";" ";" ";"2006";360
" ";" ";" ";"2007";424
" ";" ";" ";"2008";457
" ";" ";" ";"2009";407
" ";" ";" ";"2010";433
" ";" ";" ";"2011";503
" ";" ";" ";"2012";523
" ";" ";" ";"2013";460
" ";" ";" ";"2014";437
" ";" ";"35-39 let"
" ";" ";" ";"2003";113
" ";" ";" ";"2004";130
